Date,Open Price,Close Price,High,Low
2024-07-05,57041.11,56646.24,57494.97,53528.09
2024-07-06,56646.24,58255.65,58495.08,56035.03
2024-07-07,58255.65,55866.6,58452.39,55734.13
2024-07-08,55866.6,56709.76,58166.93,54305.08
2024-07-09,56709.76,58047.2,58289.53,56296.1
2024-07-10,58047.2,57725.78,59463.57,57165.19
2024-07-11,57725.78,57348.75,59494.11,57072.63
2024-07-12,57348.75,57913.68,58543.78,56554.34
2024-07-13,57913.68,59231.06,59866.89,57784.15
2024-07-14,59231.06,60818.77,61424.95,59222.6
2024-07-15,60818.77,64765.55,64936.75,60688.12
2024-07-16,64765.55,65087.61,65399.48,62434.72
2024-07-17,65087.61,64096.64,66131.67,63872.53
2024-07-18,64096.64,63981.43,65118.55,63235.08
2024-07-19,63981.43,66708.49,67468.45,63305.25
2024-07-20,66708.49,67163.86,67626.82,66291.51
2024-07-21,67163.86,68176.98,68370.58,65840.58
2024-07-22,68176.98,67567.71,68490.59,66594.51
2024-07-23,67567.71,65939.83,67774.86,65465.88
2024-07-24,65939.83,65375.53,67120.99,65112.45
2024-07-25,65375.53,65794.0,66154.31,63429.11
2024-07-26,65794.0,67925.17,68219.43,65734.24
2024-07-27,67925.17,67904.55,69416.52,66675.48
2024-07-28,67904.55,68252.75,68306.74,67054.94
2024-07-29,68252.75,66782.78,70027.05,66436.99
2024-07-30,66782.78,66180.04,66989.18,65293.95
2024-07-31,66180.04,64617.83,66826.66,64508.96
2024-08-01,64617.83,65300.21,65590.04,62238.44
2024-08-02,65300.21,61422.3,65548.28,61165.12
2024-08-03,61422.3,60679.28,62154.66,59838.49
2024-08-04,60679.28,58135.89,61075.03,57174.97
2024-08-05,58135.89,54031.82,58275.19,49202.81
2024-08-06,54031.82,56057.67,57077.92,53987.77
2024-08-07,56057.67,55130.45,57753.96,54580.16
2024-08-08,55130.45,61708.53,62717.23,54751.57
2024-08-09,61708.53,60868.88,61752.64,59573.13
2024-08-10,60868.88,60940.82,61478.08,60270.33
2024-08-11,60940.82,58725.0,61842.63,58331.17
2024-08-12,58725.0,59360.89,60708.39,57677.54
2024-08-13,59360.89,60609.73,61603.92,58440.76
2024-08-14,60609.73,58698.05,61788.76,58461.76
2024-08-15,58698.05,57552.92,59869.57,56132.98
2024-08-16,57552.92,58893.67,59851.62,57106.84
2024-08-17,58893.67,59497.94,59708.69,58815.46
2024-08-18,59497.94,58439.22,60280.79,58433.69
2024-08-19,58439.22,59464.41,59632.55,57828.14
2024-08-20,59464.41,59027.55,61442.89,58588.82
2024-08-21,59027.55,61170.8,61851.26,58806.66
2024-08-22,61170.8,60387.29,61426.96,59756.43
2024-08-23,60387.29,64087.8,64982.66,60351.28
2024-08-24,64087.8,64180.77,64523.11,63591.53
2024-08-25,64180.77,64264.62,65058.66,63828.67
2024-08-26,64264.62,62850.27,64504.12,62816.08
2024-08-27,62850.27,59441.73,63220.85,58045.32
2024-08-28,59441.73,59043.5,60232.58,57868.47
2024-08-29,59043.5,59369.85,61191.57,58735.81
2024-08-30,59369.85,59129.05,59926.33,57725.72
2024-08-31,59129.05,58989.17,59456.66,58759.04
2024-09-01,58989.17,57313.44,59085.64,57217.94
2024-09-02,57313.44,59147.8,59431.04,57135.27
2024-09-03,59147.8,57481.84,59825.44,57411.84
2024-09-04,57481.84,57975.52,58532.47,55625.58
2024-09-05,57975.52,56167.4,58329.93,55651.61
2024-09-06,56167.4,53954.33,57004.28,52552.05
2024-09-07,53954.33,54167.82,54852.05,53742.58
2024-09-08,54167.82,54879.33,55321.44,53631.93
2024-09-09,54879.33,57056.31,58005.33,54591.28
2024-09-10,57056.31,57642.43,58050.66,56397.36
2024-09-11,57642.43,57354.27,58002.86,55554.25
2024-09-12,57354.27,58140.61,58573.29,57330.99
2024-09-13,58140.61,60548.12,60666.01,57637.58
2024-09-14,60548.12,60013.26,60653.12,59433.38
2024-09-15,60013.26,59139.21,60409.32,58697.69
2024-09-16,59139.21,58210.01,59215.73,57486.82
2024-09-17,58210.01,60321.59,61356.68,57624.63
2024-09-18,60321.59,61775.68,61794.54,59185.2
2024-09-19,61775.68,62963.41,63881.87,61582.28
2024-09-20,62963.41,63211.47,64131.22,62345.57
2024-09-21,63211.47,63363.17,63548.08,62767.25
2024-09-22,63363.17,63587.45,64015.58,62394.47
2024-09-23,63587.45,63341.97,64749.32,62584.5
2024-09-24,63341.97,64276.65,64698.02,62710.48
2024-09-25,64276.65,63144.83,64823.35,62938.97
2024-09-26,63144.83,65183.68,65861.15,62660.36
2024-09-27,65183.68,65790.28,66547.69,64839.11
2024-09-28,65790.28,65868.67,66267.41,65442.19
2024-09-29,65868.67,65611.98,66081.97,65440.3
2024-09-30,65611.98,63314.81,65627.43,62846.03
2024-10-01,63314.81,60790.06,64112.99,60156.13
2024-10-02,60790.06,60641.8,62383.28,59976.82
2024-10-03,60641.8,60746.35,61478.71,59846.16
2024-10-04,60746.35,62094.06,62480.52,60458.33
2024-10-05,62094.06,62059.19,62377.77,61689.84
2024-10-06,62059.19,62821.76,62976.08,61815.61
2024-10-07,62821.76,62209.84,64458.38,62129.23
2024-10-08,62209.84,62129.17,63185.68,61832.71
2024-10-09,62129.17,60585.22,62513.84,60252.65
2024-10-10,60585.22,60280.38,61251.26,58869.24
2024-10-11,60280.38,62517.42,63418.56,60039.18
2024-10-12,62517.42,63197.03,63469.71,62473.78
2024-10-13,63197.03,62854.48,63276.36,62036.49
2024-10-14,62854.48,66068.25,66494.04,62438.82
2024-10-15,66068.25,67064.69,67938.85,64791.36
2024-10-16,67064.69,67614.71,68401.67,66752.45
2024-10-17,67614.71,67408.87,67931.28,66643.91
2024-10-18,67408.87,68425.63,69016.74,67167.07
2024-10-19,68425.63,68370.04,68681.33,68009.42
2024-10-20,68370.04,69020.94,69385.31,68094.66
2024-10-21,69020.94,67358.14,69501.44,66811.42
2024-10-22,67358.14,67390.32,67800.62,66540.7
2024-10-23,67390.32,66612.97,67436.29,65171.54
2024-10-24,66612.97,68163.56,68812.4,66456.7
2024-10-25,68163.56,66577.77,68745.57,65510.53
2024-10-26,66577.77,67014.72,67366.46,66343.25
2024-10-27,67014.72,67945.14,68254.55,66852.5
2024-10-28,67945.14,69925.83,70241.74,67541.0
2024-10-29,69925.83,72723.67,73612.24,69725.05
2024-10-30,72723.67,72331.96,72945.06,71408.4
2024-10-31,72331.96,70207.54,72675.24,69585.02
2024-11-01,70207.54,69473.41,71616.01,68755.75
2024-11-02,69473.41,69354.01,69884.38,69006.88
2024-11-03,69354.01,68747.04,69364.8,67457.91
2024-11-04,68747.04,67811.95,69453.56,66793.64
2024-11-05,67811.95,69378.09,70540.03,67432.99
2024-11-06,69378.09,75643.57,76482.2,69295.92
2024-11-07,75643.57,75922.41,76963.92,74472.09
2024-11-08,75922.41,76562.31,77289.29,75656.7
2024-11-09,76562.31,76716.41,76949.29,75763.57
2024-11-10,76716.41,80429.43,81520.53,76545.66
2024-11-11,80429.43,88758.31,89644.7,80283.65
2024-11-12,88758.31,88040.54,90006.57,85125.04
2024-11-13,88040.54,90498.51,93479.86,86252.86
2024-11-14,90498.51,87334.19,91817.29,86679.1
2024-11-15,87334.19,91058.92,91897.76,87118.43
2024-11-16,91058.92,90630.94,91810.87,90092.82
2024-11-17,90630.94,89877.16,91436.45,88728.28
2024-11-18,89877.16,90514.83,92649.98,87547.97
2024-11-19,90514.83,92418.48,94056.9,90414.27
2024-11-20,92418.48,94379.92,95056.1,91612.46
2024-11-21,94379.92,98436.25,99056.4,94152.97
2024-11-22,98436.25,99010.89,99772.99,97207.77
2024-11-23,99010.89,97765.04,99023.88,97219.23
2024-11-24,97765.04,98018.2,98670.34,95781.2
2024-11-25,98018.2,93019.38,98974.51,92592.66
2024-11-26,93019.38,91903.89,95007.52,90730.54
2024-11-27,91903.89,95957.51,97373.56,91757.22
2024-11-28,95957.51,95670.41,96672.28,94677.17
2024-11-29,95670.41,97510.92,98735.69,95391.39
2024-11-30,97510.92,96473.51,97514.26,96137.13
2024-12-01,96473.51,97276.47,97896.77,95752.22
2024-12-02,97276.47,95859.75,98219.29,94419.96
2024-12-03,95859.75,95928.37,96304.02,93590.91
2024-12-04,95928.37,98751.87,99226.36,94663.42
2024-12-05,98751.87,97053.82,104028.51,91741.97
2024-12-06,97053.82,99897.97,102088.57,96427.0
2024-12-07,99897.97,99926.38,100578.8,99025.63
2024-12-08,99926.38,101189.81,101430.6,98730.22
2024-12-09,101189.81,97338.34,101290.02,94567.01
2024-12-10,97338.34,96657.88,98316.66,94284.0
2024-12-11,96657.88,101203.07,101979.09,95730.76
2024-12-12,101203.07,100041.98,102598.04,99311.56
2024-12-13,100041.98,101429.78,101947.1,99232.64
2024-12-14,101429.78,101402.95,102653.76,100606.28
2024-12-15,101402.95,104424.54,105140.47,101228.16
2024-12-16,104424.54,106089.2,107829.08,103299.75
2024-12-17,106089.2,106140.14,108369.13,105308.99
2024-12-18,106140.14,100147.26,106502.15,99946.11
2024-12-19,100147.26,97381.1,102767.84,95555.55
2024-12-20,97381.1,97769.49,98131.87,92144.03
2024-12-21,97769.49,97223.39,99529.45,96379.46
2024-12-22,97223.39,95098.66,97387.01,94186.04
2024-12-23,95098.66,94771.64,96428.13,92378.53
2024-12-24,94771.64,98606.93,99439.54,93437.9
2024-12-25,98606.93,99356.06,99484.75,97568.85
2024-12-26,99356.06,95680.19,99888.75,95098.08
2024-12-27,95680.19,94170.09,97351.17,93270.34
2024-12-28,94170.09,95140.15,95542.25,94008.53
2024-12-29,95140.15,93564.85,95175.67,92850.44
2024-12-30,93564.85,92646.21,94910.24,91310.52
2024-12-31,92646.21,93391.98,96139.7,91894.97
2025-01-01,93391.98,94392.51,94953.5,92728.81
2025-01-02,94392.51,96900.96,97766.59,94197.85
2025-01-03,96900.96,98135.8,98963.23,96021.74
2025-01-04,98135.8,98213.69,98757.16,97522.47
2025-01-05,98213.69,98346.97,98818.4,97248.4
2025-01-06,98346.97,102282.2,102530.34,97908.09
2025-01-07,102282.2,96942.47,102747.54,96112.95
2025-01-08,96942.47,95051.06,97251.53,92488.45
2025-01-09,95051.06,92548.12,95345.44,91197.56
2025-01-10,92548.12,94710.29,95845.36,92206.53
2025-01-11,94710.29,94569.95,94985.54,93826.56
2025-01-12,94569.95,94505.67,95388.08,93675.7
2025-01-13,94505.67,94517.66,95894.16,89153.4
2025-01-14,94517.66,96526.87,97357.87,94324.09
2025-01-15,96526.87,100510.84,100719.11,96466.75
2025-01-16,100510.84,99979.43,100867.35,97275.38
2025-01-17,99979.43,104111.13,105926.06,99941.15
2025-01-18,104111.13,104431.52,104927.11,102234.37
2025-01-19,104431.52,101212.56,106317.18,99537.53
2025-01-20,101212.56,102148.74,109340.21,99449.75
2025-01-21,102148.74,106155.61,107252.77,100069.04
2025-01-22,106155.61,103669.08,106398.57,103321.48
2025-01-23,103669.08,103933.88,106865.3,101221.0
2025-01-24,103933.88,104854.78,107170.86,102751.09
2025-01-25,104854.78,104733.15,105282.15,104107.08
2025-01-26,104733.15,102576.93,105475.33,102487.8
2025-01-27,102576.93,102065.72,103230.24,97712.77
2025-01-28,102065.72,101284.47,103787.72,100221.08
2025-01-29,101284.47,103742.97,104796.98,101279.83
2025-01-30,103742.97,104739.58,106472.04,103297.81
2025-01-31,104739.58,102412.41,106101.91,101514.21
2025-02-01,102412.41,100619.87,102768.26,100270.22
2025-02-02,100619.87,97665.06,101436.9,96158.45
2025-02-03,97665.06,101451.28,102575.82,91142.87
2025-02-04,101451.28,97794.88,101800.32,95090.81
2025-02-05,97794.88,96633.71,99208.65,96175.47
2025-02-06,96633.71,96564.27,99180.75,95691.57
2025-02-07,96564.27,96532.73,100202.29,95630.04
2025-02-08,96532.73,96475.59,96906.35,95685.31
2025-02-09,96475.59,96485.6,97340.86,94752.27
2025-02-10,96485.6,97458.59,98363.35,95276.7
2025-02-11,97458.59,95781.05,98499.44,94852.37
2025-02-12,95781.05,97874.61,98127.45,94087.33
2025-02-13,97874.61,96632.78,98104.11,95225.08
2025-02-14,96632.78,97508.71,98869.28,96282.72
2025-02-15,97508.71,97596.21,97979.54,97245.24
2025-02-16,97596.21,96132.69,97728.27,96069.15
2025-02-17,96132.69,95790.31,97046.2,95226.61
2025-02-18,95790.31,95630.67,96736.69,93361.47
2025-02-19,95630.67,96640.99,96885.35,95032.61
2025-02-20,96640.99,98345.66,98763.14,96430.11
2025-02-21,98345.66,96150.27,99519.21,94775.25
2025-02-22,96150.27,96580.46,96973.86,95771.79
2025-02-23,96580.46,96274.12,96674.04,95255.75
2025-02-24,96274.12,91536.97,96514.26,91349.77
2025-02-25,91536.97,88609.26,92540.35,85944.14
2025-02-26,88609.26,84128.38,89320.19,82199.13
2025-02-27,84128.38,84657.34,87008.08,82601.58
2025-02-28,84657.34,84322.57,85114.25,78203.72
2025-03-01,84322.57,86050.58,86537.62,83798.96
2025-03-02,86050.58,94275.76,95106.04,85047.82
2025-03-03,94275.76,86158.95,94415.65,85071.66
2025-03-04,86158.95,87255.42,88941.97,81449.43
2025-03-05,87255.42,90610.8,91001.98,86341.87
2025-03-06,90610.8,89931.91,92808.83,87818.33
2025-03-07,89931.91,86766.61,91275.25,84649.25
2025-03-08,86766.61,86225.0,86860.89,85206.97
2025-03-09,86225.0,80719.05,86509.85,80006.76
2025-03-10,80719.05,78561.62,84037.25,77420.92
2025-03-11,78561.62,82919.47,83608.26,76581.52
2025-03-12,82919.47,83665.14,84410.29,80596.11
2025-03-13,83665.14,81081.43,84307.29,79915.4
2025-03-14,81081.43,83995.47,85315.9,80787.81
2025-03-15,83995.47,84355.92,84688.82,83628.73
2025-03-16,84355.92,82572.37,85083.1,81992.19
2025-03-17,82572.37,84025.12,84760.98,82442.95
2025-03-18,84025.12,82716.74,84039.3,81137.39
2025-03-19,82716.74,86878.5,87036.45,82562.03
2025-03-20,86878.5,84178.31,87483.4,83611.66
2025-03-21,84178.31,84060.48,84798.7,83129.17
2025-03-22,84060.48,83837.39,84503.68,83661.65
2025-03-23,83837.39,86091.67,86126.45,83807.2
2025-03-24,86091.67,87520.48,88782.52,85546.71
2025-03-25,87520.48,87439.7,88575.0,86325.18
2025-03-26,87439.7,86923.95,88297.12,85867.66
2025-03-27,86923.95,87218.89,87779.02,85817.84
2025-03-28,87218.89,84387.01,87492.39,83544.63
2025-03-29,84387.01,82625.65,84583.02,81634.23
2025-03-30,82625.65,82379.51,83516.72,81563.47
2025-03-31,82379.51,82539.52,83917.4,81290.13
2025-04-01,82539.52,85174.96,85554.98,82419.98
2025-04-02,85174.96,82490.58,88505.24,82299.2
2025-04-03,82490.58,83158.8,83928.41,81178.57
2025-04-04,83158.8,83860.21,84716.02,81648.68
2025-04-05,83860.21,83503.37,84230.44,82357.52
2025-04-06,83503.37,78365.57,83756.1,77079.93
2025-04-07,78365.57,79143.06,81172.27,74426.93
2025-04-08,79143.06,76255.1,80835.83,76181.24
2025-04-09,76255.1,82587.03,83574.06,74569.86
2025-04-10,82587.03,79554.96,82710.13,78405.82
2025-04-11,79554.96,83386.0,84266.51,78924.27
2025-04-12,83386.0,85272.12,85899.74,82766.93
2025-04-13,85272.12,83730.92,86079.47,83019.76
2025-04-14,83730.92,84575.75,85796.21,83667.03
2025-04-15,84575.75,83638.17,86473.18,83596.04
2025-04-16,83638.17,84029.4,85485.35,83094.96
2025-04-17,84029.4,84943.42,85472.23,83725.98
2025-04-18,84943.42,84459.96,85132.75,84287.73
2025-04-19,84459.96,85061.54,85614.27,84355.7
2025-04-20,85061.54,85167.14,85302.3,83954.54
2025-04-21,85167.14,87515.57,88526.3,85132.52
2025-04-22,87515.57,93483.3,93937.07,87084.84
2025-04-23,93483.3,93729.23,94656.65,91943.03
2025-04-24,93729.23,94022.48,94047.54,91693.21
2025-04-25,94022.48,94711.24,95924.19,92883.11
2025-04-26,94711.24,94663.66,95258.03,93916.48
2025-04-27,94663.66,93777.44,95346.43,93671.22
2025-04-28,93777.44,95035.06,95636.66,92864.35
2025-04-29,95035.06,94274.16,95487.2,93780.51
2025-04-30,94274.16,94186.14,95250.77,92968.85
2025-05-01,94186.14,96519.31,97505.38,94150.92
2025-05-02,96519.31,96925.07,97939.99,96386.78
2025-05-03,96925.07,95903.14,96963.89,95826.0
2025-05-04,95903.14,94394.09,96326.95,94313.27
2025-05-05,94394.09,94767.95,95224.21,93694.42
2025-05-06,94767.95,96835.87,96911.52,93382.91
2025-05-07,96835.87,97052.27,97720.02,95816.56
2025-05-08,97052.27,103259.0,104147.97,96905.18
2025-05-09,103259.0,102982.3,104353.74,102332.43
2025-05-10,102982.3,104814.08,104980.23,102830.2
2025-05-11,104814.08,104124.02,104958.29,103353.87
2025-05-12,104124.02,102802.44,105783.35,100723.18
2025-05-13,102802.44,104136.59,105015.14,101466.16
2025-05-14,104136.59,103543.76,104357.47,102615.68
2025-05-15,103543.76,103787.64,104197.65,101407.14
2025-05-16,103787.64,103499.6,104594.19,103138.18
2025-05-17,103499.6,103159.32,103729.29,102642.39
2025-05-18,103159.32,106488.62,106670.63,103144.58
2025-05-19,106488.62,105618.19,107117.46,102104.37
2025-05-20,105618.19,106875.88,107339.72,104220.59
2025-05-21,106875.88,109699.86,110778.49,106133.62
2025-05-22,109699.86,111722.11,111998.96,109250.4
2025-05-23,111722.11,107332.91,111810.26,106807.62
2025-05-24,107332.91,107779.46,109512.56,106896.28
2025-05-25,107779.46,109041.44,109349.07,106643.02
2025-05-26,109041.44,109461.24,110459.23,108718.82
2025-05-27,109461.24,108975.95,110802.2,107543.83
2025-05-28,108975.95,107821.11,109328.61,106799.94
2025-05-29,107821.11,105586.78,108929.95,105327.79
2025-05-30,105586.78,104039.27,106348.19,103650.43
2025-05-31,104039.27,104654.65,104959.61,103127.75
2025-06-01,104654.65,105702.19,105924.77,103823.88
2025-06-02,105702.19,105908.79,105988.22,103708.71
2025-06-03,105908.79,105447.66,106888.12,104926.88
2025-06-04,105447.66,104746.0,106044.55,104206.69
2025-06-05,104746.0,101580.61,105975.11,100418.61
2025-06-06,101580.61,104392.54,105426.24,101174.97
2025-06-07,104392.54,105625.23,105974.42,103976.29
2025-06-08,105625.23,105779.28,106537.25,105042.03
2025-06-09,105779.28,110302.12,110543.89,105372.62
2025-06-10,110302.12,110296.2,110403.6,108373.44
2025-06-11,110296.2,108676.78,110425.64,108096.82
2025-06-12,108676.78,105726.04,108843.81,105721.73
2025-06-13,105726.04,105085.88,105740.35,102773.14
